"id","semantic_key","concept_id","language","locale","preferred","variants_json","rejected_forms_json","scope_ids_json","register","evidence_json","rights_id","status","ledger_term_id","source_term","ledger_status","ledger_binding_json","record_json"
"urn:uuid:62a96b85-bdf8-5c82-96cd-67c78e18dd81","lebl.ra.term.ledger.lebl-term-0309.id-id","urn:uuid:e20c80ab-4a63-53e8-9104-bb4fd6aa4dc8","id","id-ID","persamaan diferensial biasa orde satu","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0309"",""sha256"":""sha256:4e324cf8de13650dc3c79f5131e0c3c9f3dacdc605cec7b5ae105af0590ec1df""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0309","first-order ordinary differential equation","admitted","{""concept_id"":""concept.equation.first-order-ordinary-differential"",""evidence"":""R006 ch-seq-funcs.tex"",""notes"":"""",""preferred_id"":""persamaan diferensial biasa orde satu"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""first-order ordinary differential equation"",""status"":""admitted"",""term_id"":""LEBL-TERM-0309"",""variants_id"":""""}","{""concept_id"":""urn:uuid:e20c80ab-4a63-53e8-9104-bb4fd6aa4dc8"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0309"",""sha256"":""sha256:4e324cf8de13650dc3c79f5131e0c3c9f3dacdc605cec7b5ae105af0590ec1df""}],""examples"":[],""id"":""urn:uuid:62a96b85-bdf8-5c82-96cd-67c78e18dd81"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.equation.first-order-ordinary-differential"",""evidence"":""R006 ch-seq-funcs.tex"",""notes"":"""",""preferred_id"":""persamaan diferensial biasa orde satu"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""first-order ordinary differential equation"",""status"":""admitted"",""term_id"":""LEBL-TERM-0309"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""persamaan diferensial biasa orde satu"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0309.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:9728b67a-3d69-58e4-a270-1f87a3f7d5a1","lebl.ra.term.ledger.lebl-term-0319.id-id","urn:uuid:315c3192-667e-5e25-89d5-0245f23e860c","id","id-ID","persamaan diferensial linear orde satu","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0319"",""sha256"":""sha256:3b62a4f058000c772a3b36b78246111b9c04ccaa7476e77b110f051974def52f""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0319","linear first-order differential equation","admitted","{""concept_id"":""concept.equation.linear-first-order-differential"",""evidence"":""R006 ch-seq-funcs.tex"",""notes"":"""",""preferred_id"":""persamaan diferensial linear orde satu"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linear first-order differential equation"",""status"":""admitted"",""term_id"":""LEBL-TERM-0319"",""variants_id"":""""}","{""concept_id"":""urn:uuid:315c3192-667e-5e25-89d5-0245f23e860c"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0319"",""sha256"":""sha256:3b62a4f058000c772a3b36b78246111b9c04ccaa7476e77b110f051974def52f""}],""examples"":[],""id"":""urn:uuid:9728b67a-3d69-58e4-a270-1f87a3f7d5a1"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.equation.linear-first-order-differential"",""evidence"":""R006 ch-seq-funcs.tex"",""notes"":"""",""preferred_id"":""persamaan diferensial linear orde satu"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linear first-order differential equation"",""status"":""admitted"",""term_id"":""LEBL-TERM-0319"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""persamaan diferensial linear orde satu"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0319.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:93e0b5cf-4d02-59da-a380-309dc07af62d","lebl.ra.term.ledger.lebl-term-0411.id-id","urn:uuid:2f0fae35-035f-564c-bc03-f108196efc8b","id","id-ID","perubahan basis","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0411"",""sha256"":""sha256:4bad08225cadb5a310597fc424ff3d2b804e8aef51229134bd14d1898e84a906""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0411","change of basis","admitted","{""concept_id"":""concept.basis.change"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""perubahan basis"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""change of basis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0411"",""variants_id"":""""}","{""concept_id"":""urn:uuid:2f0fae35-035f-564c-bc03-f108196efc8b"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0411"",""sha256"":""sha256:4bad08225cadb5a310597fc424ff3d2b804e8aef51229134bd14d1898e84a906""}],""examples"":[],""id"":""urn:uuid:93e0b5cf-4d02-59da-a380-309dc07af62d"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.basis.change"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""perubahan basis"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""change of basis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0411"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""perubahan basis"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0411.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:d23de1fd-2c42-5bb7-ade8-aa3d4fab3e6b","lebl.ra.term.ledger.lebl-term-0252.id-id","urn:uuid:de27747b-3804-5c39-a390-57c2f7730eb3","id","id-ID","polinom Taylor","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0252"",""sha256"":""sha256:7ff2c12d4d23d2460629b7c69bf6733ff47fedc22c992953720eec4df73faa2e""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0252","Taylor polynomial","admitted","{""concept_id"":""concept.calculus.taylor-polynomial"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""polinom Taylor"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Taylor polynomial"",""status"":""admitted"",""term_id"":""LEBL-TERM-0252"",""variants_id"":""""}","{""concept_id"":""urn:uuid:de27747b-3804-5c39-a390-57c2f7730eb3"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0252"",""sha256"":""sha256:7ff2c12d4d23d2460629b7c69bf6733ff47fedc22c992953720eec4df73faa2e""}],""examples"":[],""id"":""urn:uuid:d23de1fd-2c42-5bb7-ade8-aa3d4fab3e6b"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.calculus.taylor-polynomial"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""polinom Taylor"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Taylor polynomial"",""status"":""admitted"",""term_id"":""LEBL-TERM-0252"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""polinom Taylor"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0252.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:c1c13935-c1bf-5735-b94f-c4e327d84a76","lebl.ra.term.ledger.lebl-term-0209.id-id","urn:uuid:551d344b-c0de-5895-9e3f-323251dca8a5","id","id-ID","polinom monik","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0209"",""sha256"":""sha256:e3dccaa1959e39b0f9669d2daedf5711fa7484c5ec17d680a99fa562100f6a58""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0209","monic polynomial","admitted","{""concept_id"":""concept.polynomial.monic"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""polinom monik"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""monic polynomial"",""status"":""admitted"",""term_id"":""LEBL-TERM-0209"",""variants_id"":""""}","{""concept_id"":""urn:uuid:551d344b-c0de-5895-9e3f-323251dca8a5"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0209"",""sha256"":""sha256:e3dccaa1959e39b0f9669d2daedf5711fa7484c5ec17d680a99fa562100f6a58""}],""examples"":[],""id"":""urn:uuid:c1c13935-c1bf-5735-b94f-c4e327d84a76"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.polynomial.monic"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""polinom monik"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""monic polynomial"",""status"":""admitted"",""term_id"":""LEBL-TERM-0209"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""polinom monik"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0209.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:f9c77ee3-846d-5d96-830b-699d354700ac","lebl.ra.term.ledger.lebl-term-0077.id-id","urn:uuid:95c9e95e-c7f6-518b-96e3-d4cff6e69ee4","id","id-ID","positif","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0077"",""sha256"":""sha256:186fce7554c9c12d8469f550bc48456bd800dae19e9177639448f394215ef574""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0077","positive","admitted","{""concept_id"":""concept.number.positive"",""evidence"":""R006 ch-real-nums.tex"",""notes"":"""",""preferred_id"":""positif"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""positive"",""status"":""admitted"",""term_id"":""LEBL-TERM-0077"",""variants_id"":""""}","{""concept_id"":""urn:uuid:95c9e95e-c7f6-518b-96e3-d4cff6e69ee4"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0077"",""sha256"":""sha256:186fce7554c9c12d8469f550bc48456bd800dae19e9177639448f394215ef574""}],""examples"":[],""id"":""urn:uuid:f9c77ee3-846d-5d96-830b-699d354700ac"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.number.positive"",""evidence"":""R006 ch-real-nums.tex"",""notes"":"""",""preferred_id"":""positif"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""positive"",""status"":""admitted"",""term_id"":""LEBL-TERM-0077"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""positif"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0077.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:f22b414a-ac31-5713-8d6a-c137871a9148","lebl.ra.term.ledger.lebl-term-0088.id-id","urn:uuid:7b339790-afb8-57e1-b8b6-c43d6fd3e10d","id","id-ID","potongan Dedekind","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0088"",""sha256"":""sha256:35101bac5a7411ad3a38960980af6dafadf5760aec3af485132defa1997789f9""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0088","Dedekind cut","admitted","{""concept_id"":""concept.order.dedekind-cut"",""evidence"":""R006 ch-real-nums.tex"",""notes"":"""",""preferred_id"":""potongan Dedekind"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Dedekind cut"",""status"":""admitted"",""term_id"":""LEBL-TERM-0088"",""variants_id"":""""}","{""concept_id"":""urn:uuid:7b339790-afb8-57e1-b8b6-c43d6fd3e10d"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0088"",""sha256"":""sha256:35101bac5a7411ad3a38960980af6dafadf5760aec3af485132defa1997789f9""}],""examples"":[],""id"":""urn:uuid:f22b414a-ac31-5713-8d6a-c137871a9148"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.order.dedekind-cut"",""evidence"":""R006 ch-real-nums.tex"",""notes"":"""",""preferred_id"":""potongan Dedekind"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Dedekind cut"",""status"":""admitted"",""term_id"":""LEBL-TERM-0088"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""potongan Dedekind"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0088.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:ac93c665-a826-5b7f-924c-d4d63e5092fe","lebl.ra.term.ledger.lebl-term-0039.id-id","urn:uuid:9d496619-8e90-5f18-8e6c-c0ce35abcb60","id","id-ID","prapeta","[""citra invers""]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0039"",""sha256"":""sha256:44a43fb3af8c97cd81335000b58306fee1df47809e6fc86f9a5b35bad3ee2dca""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0039","inverse image","admitted","{""concept_id"":""concept.function.inverse-image"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":""Do not confuse the inverse image set with an inverse-function value."",""preferred_id"":""prapeta"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""inverse image"",""status"":""admitted"",""term_id"":""LEBL-TERM-0039"",""variants_id"":""citra invers""}","{""concept_id"":""urn:uuid:9d496619-8e90-5f18-8e6c-c0ce35abcb60"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0039"",""sha256"":""sha256:44a43fb3af8c97cd81335000b58306fee1df47809e6fc86f9a5b35bad3ee2dca""}],""examples"":[],""id"":""urn:uuid:ac93c665-a826-5b7f-924c-d4d63e5092fe"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.function.inverse-image"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":""Do not confuse the inverse image set with an inverse-function value."",""preferred_id"":""prapeta"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""inverse image"",""status"":""admitted"",""term_id"":""LEBL-TERM-0039"",""variants_id"":""citra invers""},""locale"":""id-ID"",""preferred"":""prapeta"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0039.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[""citra invers""],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:0fffdb4b-ac31-5b11-b0ef-e0cff33dce5e","lebl.ra.term.ledger.lebl-term-0020.id-id","urn:uuid:1ba9143f-0392-5d48-94d5-55770e9204c4","id","id-ID","prinsip induksi","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0020"",""sha256"":""sha256:916e545864d605ae24cb125889b2f55dfd8a9b044c0c8c08fa15e82be0af023c""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0020","principle of induction","admitted","{""concept_id"":""concept.proof.induction-principle"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""prinsip induksi"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""principle of induction"",""status"":""admitted"",""term_id"":""LEBL-TERM-0020"",""variants_id"":""""}","{""concept_id"":""urn:uuid:1ba9143f-0392-5d48-94d5-55770e9204c4"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0020"",""sha256"":""sha256:916e545864d605ae24cb125889b2f55dfd8a9b044c0c8c08fa15e82be0af023c""}],""examples"":[],""id"":""urn:uuid:0fffdb4b-ac31-5b11-b0ef-e0cff33dce5e"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.proof.induction-principle"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""prinsip induksi"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""principle of induction"",""status"":""admitted"",""term_id"":""LEBL-TERM-0020"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""prinsip induksi"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0020.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:dce1451f-1e8d-5ab7-871a-30a00e858c1f","lebl.ra.term.ledger.lebl-term-0176.id-id","urn:uuid:7a0f3b8a-08da-5645-814e-1f539394a68f","id","id-ID","prinsip kondensasi Cauchy","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0176"",""sha256"":""sha256:218eff8e51ee2537ee881546ad3853a23da299324262a4dc9edb0e70be808a22""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0176","Cauchy condensation principle","admitted","{""concept_id"":""concept.principle.cauchy-condensation"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""prinsip kondensasi Cauchy"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Cauchy condensation principle"",""status"":""admitted"",""term_id"":""LEBL-TERM-0176"",""variants_id"":""""}","{""concept_id"":""urn:uuid:7a0f3b8a-08da-5645-814e-1f539394a68f"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0176"",""sha256"":""sha256:218eff8e51ee2537ee881546ad3853a23da299324262a4dc9edb0e70be808a22""}],""examples"":[],""id"":""urn:uuid:dce1451f-1e8d-5ab7-871a-30a00e858c1f"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.principle.cauchy-condensation"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""prinsip kondensasi Cauchy"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Cauchy condensation principle"",""status"":""admitted"",""term_id"":""LEBL-TERM-0176"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""prinsip kondensasi Cauchy"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0176.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
